id,scenario,distribution,sample_size,data_type,replicate,obs_type,parameter,mean,median,q2.5,q5,q20,q35,q65,q80,q95,q97.5
299,stable,long,200,exponential,11,,sdlog,0.78,0.77,0.7,0.71,0.74,0.76,0.79,0.81,0.85,0.86
300,stable,long,200,exponential,12,,sdlog,0.7,0.69,0.62,0.64,0.66,0.68,0.71,0.73,0.76,0.78
301,stable,long,200,exponential,13,,sdlog,0.68,0.68,0.61,0.62,0.65,0.66,0.69,0.71,0.74,0.75
302,stable,long,200,exponential,14,,sdlog,0.67,0.66,0.6,0.61,0.63,0.65,0.68,0.69,0.73,0.74
303,stable,long,200,exponential,15,,sdlog,0.73,0.73,0.66,0.67,0.7,0.72,0.75,0.77,0.8,0.82
304,stable,long,200,exponential,16,,sdlog,1.2,1.2,1.1,1.1,1.1,1.1,1.2,1.2,1.3,1.3
305,stable,long,200,exponential,17,,sdlog,0.71,0.71,0.64,0.65,0.68,0.69,0.72,0.74,0.78,0.79
306,stable,long,200,exponential,18,,sdlog,0.67,0.66,0.6,0.61,0.64,0.65,0.68,0.69,0.73,0.74
307,stable,long,200,exponential,19,,sdlog,0.7,0.7,0.63,0.64,0.67,0.68,0.71,0.73,0.76,0.78
308,stable,long,200,exponential,20,,sdlog,0.64,0.64,0.58,0.59,0.61,0.63,0.65,0.67,0.7,0.71
309,stable,medium,200,exponential,1,,sdlog,0.6,0.59,0.54,0.54,0.57,0.58,0.61,0.62,0.65,0.66
310,stable,medium,200,exponential,2,,sdlog,0.53,0.53,0.48,0.48,0.51,0.52,0.54,0.55,0.58,0.59
311,stable,medium,200,exponential,3,,sdlog,0.61,0.61,0.55,0.56,0.58,0.6,0.62,0.64,0.67,0.68
312,stable,medium,200,exponential,4,,sdlog,0.59,0.59,0.53,0.54,0.56,0.58,0.6,0.61,0.64,0.65
313,stable,medium,200,exponential,5,,sdlog,0.54,0.54,0.49,0.49,0.52,0.53,0.55,0.56,0.59,0.6
314,stable,medium,200,exponential,6,,sdlog,0.6,0.6,0.54,0.55,0.58,0.59,0.62,0.63,0.66,0.67
315,stable,medium,200,exponential,7,,sdlog,0.59,0.59,0.53,0.54,0.56,0.58,0.6,0.62,0.64,0.66
316,stable,medium,200,exponential,8,,sdlog,0.59,0.59,0.53,0.54,0.57,0.58,0.61,0.62,0.65,0.67
317,stable,medium,200,exponential,9,,sdlog,0.52,0.52,0.46,0.47,0.49,0.51,0.53,0.54,0.56,0.58
318,stable,medium,200,exponential,10,,sdlog,0.9,0.9,0.81,0.83,0.86,0.88,0.92,0.94,0.99,1
319,stable,medium,200,exponential,11,,sdlog,0.59,0.59,0.53,0.54,0.56,0.58,0.6,0.62,0.64,0.66
320,stable,medium,200,exponential,12,,sdlog,0.64,0.64,0.58,0.59,0.61,0.63,0.65,0.67,0.7,0.72
321,stable,medium,200,exponential,13,,sdlog,0.6,0.6,0.54,0.55,0.57,0.59,0.61,0.63,0.66,0.67
322,stable,medium,200,exponential,14,,sdlog,0.54,0.54,0.49,0.5,0.52,0.53,0.55,0.57,0.59,0.6
323,stable,medium,200,exponential,15,,sdlog,0.54,0.53,0.48,0.49,0.51,0.52,0.55,0.56,0.58,0.59
324,stable,medium,200,exponential,16,,sdlog,0.55,0.54,0.49,0.5,0.52,0.53,0.56,0.57,0.6,0.61
325,stable,medium,200,exponential,17,,sdlog,0.65,0.65,0.59,0.6,0.62,0.64,0.66,0.68,0.71,0.72
326,stable,medium,200,exponential,18,,sdlog,0.55,0.55,0.49,0.5,0.52,0.54,0.56,0.57,0.6,0.61
327,stable,medium,200,exponential,19,,sdlog,0.6,0.59,0.54,0.55,0.57,0.58,0.61,0.62,0.65,0.66
328,stable,medium,200,exponential,20,,sdlog,0.6,0.6,0.54,0.55,0.57,0.59,0.61,0.63,0.66,0.67
329,stable,short,200,exponential,1,,sdlog,0.42,0.42,0.38,0.39,0.4,0.41,0.43,0.44,0.46,0.47
330,stable,short,200,exponential,2,,sdlog,0.43,0.43,0.38,0.39,0.41,0.42,0.44,0.45,0.47,0.48
331,stable,short,200,exponential,3,,sdlog,0.43,0.43,0.39,0.39,0.41,0.42,0.43,0.45,0.47,0.48
332,stable,short,200,exponential,4,,sdlog,0.43,0.43,0.38,0.39,0.4,0.42,0.43,0.45,0.47,0.48
333,stable,short,200,exponential,5,,sdlog,0.43,0.43,0.38,0.39,0.41,0.42,0.44,0.45,0.47,0.47
334,stable,short,200,exponential,6,,sdlog,0.39,0.39,0.35,0.36,0.37,0.38,0.4,0.41,0.43,0.44
335,stable,short,200,exponential,7,,sdlog,0.45,0.45,0.4,0.41,0.43,0.44,0.46,0.47,0.49,0.5
336,stable,short,200,exponential,8,,sdlog,0.45,0.45,0.41,0.41,0.43,0.44,0.46,0.47,0.49,0.5
337,stable,short,200,exponential,9,,sdlog,0.44,0.44,0.39,0.4,0.42,0.43,0.45,0.46,0.48,0.49
338,stable,short,200,exponential,10,,sdlog,0.45,0.45,0.41,0.41,0.43,0.44,0.46,0.47,0.49,0.5
339,stable,short,200,exponential,11,,sdlog,0.44,0.43,0.39,0.4,0.41,0.43,0.44,0.46,0.48,0.49
340,stable,short,200,exponential,12,,sdlog,0.43,0.43,0.39,0.39,0.41,0.42,0.44,0.45,0.48,0.49
341,stable,short,200,exponential,13,,sdlog,0.43,0.43,0.39,0.4,0.41,0.42,0.44,0.46,0.48,0.49
342,stable,short,200,exponential,14,,sdlog,0.41,0.41,0.37,0.37,0.39,0.4,0.42,0.43,0.45,0.46
343,stable,short,200,exponential,15,,sdlog,0.37,0.37,0.34,0.34,0.36,0.37,0.38,0.39,0.41,0.42
344,stable,short,200,exponential,16,,sdlog,0.46,0.46,0.42,0.42,0.44,0.45,0.47,0.48,0.51,0.52
345,stable,short,200,exponential,17,,sdlog,0.43,0.43,0.39,0.4,0.41,0.42,0.44,0.45,0.47,0.48
346,stable,short,200,exponential,18,,sdlog,0.47,0.47,0.42,0.43,0.45,0.46,0.48,0.49,0.52,0.53
347,stable,short,200,exponential,19,,sdlog,0.45,0.45,0.41,0.41,0.43,0.44,0.46,0.47,0.49,0.5
348,stable,short,200,exponential,20,,sdlog,0.45,0.45,0.41,0.41,0.43,0.44,0.46,0.48,0.5,0.51
349,120 days,,1262,ebola_case_study,,real-time,sdlog,1,1,1,1,1,1,1,1.1,1.1,1.1
350,120 days,,1460,ebola_case_study,,retrospective,sdlog,1,1,0.97,0.98,0.99,1,1,1,1,1
351,180 days,,4609,ebola_case_study,,real-time,sdlog,0.82,0.82,0.81,0.81,0.81,0.82,0.83,0.83,0.84,0.84
352,180 days,,4992,ebola_case_study,,retrospective,sdlog,0.81,0.81,0.79,0.8,0.8,0.81,0.81,0.82,0.82,0.83
353,240 days,,7391,ebola_case_study,,real-time,sdlog,0.88,0.88,0.86,0.87,0.87,0.88,0.88,0.88,0.89,0.89
354,240 days,,7475,ebola_case_study,,retrospective,sdlog,0.88,0.88,0.87,0.87,0.87,0.88,0.88,0.89,0.89,0.89
355,60 days,,401,ebola_case_study,,real-time,sdlog,1.1,1.1,1,1,1,1.1,1.1,1.1,1.2,1.2
356,60 days,,428,ebola_case_study,,retrospective,sdlog,1.1,1.1,1,1,1.1,1.1,1.1,1.1,1.2,1.2
1,early outbreak,long,10,outbreak,1,,mean,790000,4.9,2.5,2.9,3.7,4.3,5.8,7.4,17,34
2,early outbreak,medium,10,outbreak,1,,mean,22000,5.8,3.5,3.9,4.7,5.2,6.6,7.9,14,23
3,early outbreak,short,10,outbreak,1,,mean,3,3,3,3,3,3,3,3,3,3
4,late outbreak,long,10,outbreak,1,,mean,5.9,5.4,3.4,3.7,4.4,4.9,6,6.9,10,12
5,late outbreak,medium,10,outbreak,1,,mean,7.4,7.2,5.6,5.9,6.5,6.9,7.6,8.1,9.3,10
6,late outbreak,short,10,outbreak,1,,mean,4.2,4.2,3.4,3.6,3.8,4,4.3,4.6,5.2,5.4
7,near peak,long,10,outbreak,1,,mean,17,4.5,2.4,2.7,3.5,4,5.3,6.6,12,17
8,near peak,medium,10,outbreak,1,,mean,5.9,5.5,3.7,3.9,4.6,5,6,6.7,8.9,10
9,near peak,short,10,outbreak,1,,mean,3.4,3.3,2.7,2.8,3.1,3.2,3.5,3.7,4.2,4.4
10,past peak,long,10,outbreak,1,,mean,11,8.8,5,5.5,6.8,7.8,10,12,19,27
11,past peak,medium,10,outbreak,1,,mean,7,6.6,4.6,4.9,5.6,6.1,7.2,8.1,10,11
12,past peak,short,10,outbreak,1,,mean,4.4,4.1,2.7,2.9,3.4,3.8,4.5,5.1,6.8,7.8
13,early outbreak,long,100,outbreak,1,,mean,5.9,5.9,4.8,5,5.4,5.6,6.1,6.5,7.1,7.5
14,early outbreak,medium,100,outbreak,1,,mean,5.4,5.3,4.5,4.7,5,5.2,5.5,5.7,6.2,6.4
15,early outbreak,short,100,outbreak,1,,mean,3.9,3.8,3.2,3.3,3.6,3.7,4,4.2,4.6,4.8
16,late outbreak,long,100,outbreak,1,,mean,7.2,7.1,6.1,6.3,6.6,6.9,7.4,7.7,8.3,8.5
17,late outbreak,medium,100,outbreak,1,,mean,6,6,5.3,5.4,5.6,5.8,6.1,6.3,6.7,6.8
18,late outbreak,short,100,outbreak,1,,mean,3.9,3.9,3.6,3.6,3.7,3.8,3.9,4,4.2,4.2
19,near peak,long,100,outbreak,1,,mean,5.9,5.8,5,5.1,5.5,5.7,6,6.3,6.7,6.9
20,near peak,medium,100,outbreak,1,,mean,5.7,5.7,4.9,5,5.3,5.5,5.8,6.1,6.5,6.7
21,near peak,short,100,outbreak,1,,mean,3.4,3.4,3,3.1,3.2,3.3,3.5,3.6,3.8,3.9
22,past peak,long,100,outbreak,1,,mean,7.7,7.7,6.6,6.7,7.1,7.4,7.9,8.3,9,9.3
23,past peak,medium,100,outbreak,1,,mean,5.3,5.3,4.7,4.8,5,5.2,5.5,5.6,6,6.2
24,past peak,short,100,outbreak,1,,mean,3.8,3.8,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2
25,early outbreak,long,200,outbreak,1,,mean,5.1,5.1,4.4,4.5,4.8,5,5.3,5.5,5.9,6.1
26,early outbreak,medium,200,outbreak,1,,mean,4.9,4.9,4.3,4.4,4.7,4.8,5,5.2,5.6,5.7
27,early outbreak,short,200,outbreak,1,,mean,3.5,3.5,3.1,3.2,3.3,3.4,3.6,3.7,3.9,4
28,late outbreak,long,200,outbreak,1,,mean,7,7,6.2,6.3,6.6,6.8,7.2,7.4,7.8,8
29,late outbreak,medium,200,outbreak,1,,mean,5.6,5.5,5,5.1,5.3,5.4,5.6,5.8,6.1,6.2
30,late outbreak,short,200,outbreak,1,,mean,3.7,3.7,3.5,3.5,3.6,3.7,3.8,3.8,3.9,4
31,near peak,long,200,outbreak,1,,mean,7.1,7.1,6,6.2,6.6,6.8,7.3,7.6,8.2,8.4
32,near peak,medium,200,outbreak,1,,mean,5.2,5.2,4.7,4.8,5,5.1,5.3,5.4,5.7,5.8
33,near peak,short,200,outbreak,1,,mean,3.7,3.7,3.4,3.5,3.6,3.6,3.7,3.8,3.9,4
34,past peak,long,200,outbreak,1,,mean,8.9,8.8,7.5,7.7,8.2,8.5,9.1,9.5,10,11
35,past peak,medium,200,outbreak,1,,mean,5.4,5.4,4.9,5,5.2,5.3,5.5,5.6,5.8,5.9
36,past peak,short,200,outbreak,1,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.6,3.7,3.8
37,early outbreak,long,400,outbreak,1,,mean,5.7,5.7,5.2,5.3,5.5,5.6,5.8,6,6.2,6.4
38,early outbreak,medium,400,outbreak,1,,mean,4.7,4.7,4.3,4.4,4.5,4.6,4.8,4.9,5.1,5.2
39,early outbreak,short,400,outbreak,1,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.7,3.8,3.8
40,late outbreak,long,400,outbreak,1,,mean,8.9,8.8,8,8.2,8.5,8.7,9,9.2,9.6,9.8
41,late outbreak,medium,400,outbreak,1,,mean,6.4,6.4,5.8,5.9,6.1,6.3,6.5,6.6,6.9,7
42,late outbreak,short,400,outbreak,1,,mean,4,4,3.7,3.8,3.9,3.9,4,4.1,4.2,4.3
43,near peak,long,400,outbreak,1,,mean,6.9,6.9,6.2,6.3,6.6,6.7,7,7.2,7.6,7.7
44,near peak,medium,400,outbreak,1,,mean,5.9,5.9,5.5,5.5,5.7,5.8,5.9,6,6.2,6.3
45,near peak,short,400,outbreak,1,,mean,3.7,3.7,3.5,3.6,3.7,3.7,3.8,3.8,3.9,4
46,past peak,long,400,outbreak,1,,mean,7.5,7.5,6.8,6.9,7.2,7.4,7.6,7.8,8.2,8.3
47,past peak,medium,400,outbreak,1,,mean,5.8,5.8,5.4,5.5,5.6,5.7,5.8,5.9,6.1,6.2
48,past peak,short,400,outbreak,1,,mean,3.5,3.5,3.4,3.4,3.5,3.5,3.6,3.6,3.7,3.7
49,decay,long,200,exponential,1,,mean,9.3,9.2,7.6,7.8,8.4,8.8,9.6,10,11,12
50,decay,long,200,exponential,2,,mean,7.5,7.5,6.8,6.9,7.2,7.3,7.7,7.9,8.3,8.4
51,decay,long,200,exponential,3,,mean,8.9,8.9,7.6,7.7,8.3,8.6,9.2,9.6,10,11
52,decay,long,200,exponential,4,,mean,8.8,8.7,7.5,7.7,8.2,8.5,9,9.4,10,10
53,decay,long,200,exponential,5,,mean,7.1,7.1,6.4,6.5,6.8,7,7.3,7.5,7.8,8
54,decay,long,200,exponential,6,,mean,14,14,11,11,12,13,15,16,18,19
55,decay,long,200,exponential,7,,mean,8.6,8.5,7.3,7.5,8,8.3,8.8,9.2,9.9,10
56,decay,long,200,exponential,8,,mean,7,7,6.3,6.4,6.7,6.9,7.2,7.4,7.7,7.9
57,decay,long,200,exponential,9,,mean,10,10,8.3,8.6,9.3,9.7,11,11,12,12
58,decay,long,200,exponential,10,,mean,7.4,7.4,6.3,6.5,6.9,7.1,7.6,7.9,8.5,8.8
59,decay,long,200,exponential,11,,mean,7.6,7.5,6.7,6.8,7.2,7.4,7.7,8,8.4,8.6
60,decay,long,200,exponential,12,,mean,7.2,7.2,6.4,6.5,6.8,7,7.4,7.6,8,8.2
61,decay,long,200,exponential,13,,mean,8.6,8.6,7.2,7.4,8,8.3,8.9,9.3,10,10
62,decay,long,200,exponential,14,,mean,10,9.9,8.2,8.4,9.1,9.5,10,11,12,12
63,decay,long,200,exponential,15,,mean,8.9,8.8,7.6,7.8,8.3,8.6,9.1,9.5,10,10
64,decay,long,200,exponential,16,,mean,7.7,7.6,6.9,7,7.3,7.5,7.8,8,8.4,8.6
65,decay,long,200,exponential,17,,mean,9.7,9.6,8,8.2,8.8,9.2,10,11,11,12
66,decay,long,200,exponential,18,,mean,11,10,8.5,8.8,9.5,10,11,12,13,13
67,decay,long,200,exponential,19,,mean,7.7,7.7,6.6,6.8,7.2,7.4,7.9,8.2,8.8,9
68,decay,long,200,exponential,20,,mean,7.3,7.3,6.5,6.7,6.9,7.1,7.4,7.6,8,8.2
69,decay,medium,200,exponential,1,,mean,5.8,5.8,5.3,5.4,5.6,5.7,5.9,6,6.2,6.3
70,decay,medium,200,exponential,2,,mean,5.4,5.4,4.9,5,5.2,5.3,5.5,5.6,5.9,6
71,decay,medium,200,exponential,3,,mean,5.6,5.6,5.2,5.3,5.4,5.5,5.7,5.8,6,6.1
72,decay,medium,200,exponential,4,,mean,5.7,5.6,5.2,5.2,5.4,5.5,5.7,5.9,6.1,6.2
73,decay,medium,200,exponential,5,,mean,6,6,5.6,5.6,5.8,5.9,6.1,6.2,6.5,6.6
74,decay,medium,200,exponential,6,,mean,6.1,6.1,5.5,5.6,5.8,5.9,6.2,6.3,6.6,6.8
75,decay,medium,200,exponential,7,,mean,6.8,6.7,5.9,6,6.3,6.5,6.9,7.2,7.7,7.9
76,decay,medium,200,exponential,8,,mean,6.1,6.1,5.6,5.7,5.9,6,6.2,6.3,6.6,6.7
77,decay,medium,200,exponential,9,,mean,5.6,5.5,5.1,5.1,5.3,5.4,5.6,5.8,6,6.1
78,decay,medium,200,exponential,10,,mean,5.7,5.7,5.2,5.3,5.5,5.6,5.8,6,6.2,6.3
79,decay,medium,200,exponential,11,,mean,5.7,5.7,5.2,5.3,5.5,5.6,5.8,5.9,6.2,6.3
80,decay,medium,200,exponential,12,,mean,5.4,5.4,5,5.1,5.2,5.3,5.5,5.6,5.9,6
81,decay,medium,200,exponential,13,,mean,5.8,5.8,5.3,5.4,5.6,5.7,5.9,6.1,6.3,6.4
82,decay,medium,200,exponential,14,,mean,6.2,6.2,5.7,5.8,6,6.1,6.3,6.5,6.8,6.9
83,decay,medium,200,exponential,15,,mean,5.8,5.8,5.3,5.4,5.6,5.7,5.9,6.1,6.3,6.4
84,decay,medium,200,exponential,16,,mean,6.1,6.1,5.5,5.6,5.8,6,6.2,6.4,6.6,6.8
85,decay,medium,200,exponential,17,,mean,6,5.9,5.4,5.5,5.7,5.8,6.1,6.2,6.5,6.6
86,decay,medium,200,exponential,18,,mean,6,6,5.5,5.6,5.8,5.9,6.1,6.2,6.5,6.6
87,decay,medium,200,exponential,19,,mean,6,6,5.4,5.5,5.7,5.9,6.1,6.2,6.5,6.6
88,decay,medium,200,exponential,20,,mean,5.7,5.7,5.1,5.2,5.4,5.6,5.8,5.9,6.2,6.3
89,decay,short,200,exponential,1,,mean,3.5,3.4,3.2,3.3,3.4,3.4,3.5,3.6,3.7,3.7
90,decay,short,200,exponential,2,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.5,3.6,3.7,3.7
91,decay,short,200,exponential,3,,mean,3.5,3.5,3.3,3.3,3.4,3.4,3.5,3.6,3.7,3.7
92,decay,short,200,exponential,4,,mean,4,4,3.6,3.6,3.8,3.9,4.1,4.2,4.4,4.5
93,decay,short,200,exponential,5,,mean,3.7,3.7,3.4,3.5,3.6,3.6,3.7,3.8,3.9,3.9
94,decay,short,200,exponential,6,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
95,decay,short,200,exponential,7,,mean,3.7,3.7,3.5,3.5,3.6,3.7,3.8,3.8,4,4
96,decay,short,200,exponential,8,,mean,3.5,3.5,3.3,3.4,3.4,3.5,3.6,3.6,3.7,3.8
97,decay,short,200,exponential,9,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
98,decay,short,200,exponential,10,,mean,4.1,4.1,3.6,3.7,3.9,4,4.2,4.3,4.5,4.6
99,decay,short,200,exponential,11,,mean,3.6,3.5,3.3,3.4,3.5,3.5,3.6,3.7,3.8,3.8
100,decay,short,200,exponential,12,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.9
101,decay,short,200,exponential,13,,mean,3.7,3.7,3.4,3.4,3.5,3.6,3.7,3.8,3.9,3.9
102,decay,short,200,exponential,14,,mean,3.7,3.7,3.4,3.5,3.6,3.6,3.7,3.8,3.9,4
103,decay,short,200,exponential,15,,mean,3.6,3.5,3.3,3.4,3.5,3.5,3.6,3.6,3.7,3.8
104,decay,short,200,exponential,16,,mean,3.4,3.4,3.2,3.2,3.3,3.4,3.4,3.5,3.6,3.6
105,decay,short,200,exponential,17,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.9,3.9
106,decay,short,200,exponential,18,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.5,3.6,3.7,3.7
107,decay,short,200,exponential,19,,mean,3.6,3.6,3.3,3.4,3.4,3.5,3.6,3.7,3.8,3.8
108,decay,short,200,exponential,20,,mean,3.8,3.8,3.6,3.6,3.7,3.8,3.9,3.9,4.1,4.1
109,fast decay,long,200,exponential,1,,mean,11,11,8.9,9.2,9.9,10,11,12,13,13
110,fast decay,long,200,exponential,2,,mean,8.8,8.7,7.5,7.7,8.1,8.5,9,9.4,10,10
111,fast decay,long,200,exponential,3,,mean,9.1,9,7.8,8,8.5,8.8,9.3,9.7,10,11
112,fast decay,long,200,exponential,4,,mean,8.3,8.2,7,7.2,7.7,8,8.5,8.9,9.5,9.8
113,fast decay,long,200,exponential,5,,mean,12,12,9.4,9.8,11,11,12,13,15,16
114,fast decay,long,200,exponential,6,,mean,7.9,7.8,7,7.1,7.4,7.7,8,8.2,8.7,8.9
115,fast decay,long,200,exponential,7,,mean,6.9,6.9,6.2,6.3,6.6,6.7,7,7.2,7.6,7.8
116,fast decay,long,200,exponential,8,,mean,8.2,8.2,7,7.2,7.6,7.9,8.4,8.8,9.4,9.7
117,fast decay,long,200,exponential,9,,mean,12,12,9.5,9.8,11,11,12,13,15,15
118,fast decay,long,200,exponential,10,,mean,7.7,7.6,6.5,6.7,7.2,7.4,7.9,8.2,8.8,9
119,fast decay,long,200,exponential,11,,mean,8.1,8.1,7,7.1,7.6,7.8,8.4,8.7,9.3,9.6
120,fast decay,long,200,exponential,12,,mean,8.3,8.3,7.1,7.3,7.8,8,8.5,8.9,9.5,9.8
121,fast decay,long,200,exponential,13,,mean,7.4,7.4,6.6,6.7,7,7.2,7.5,7.7,8.2,8.3
122,fast decay,long,200,exponential,14,,mean,9.7,9.7,8.2,8.4,9,9.3,10,10,11,12
123,fast decay,long,200,exponential,15,,mean,7.8,7.7,6.9,7,7.4,7.6,7.9,8.2,8.6,8.8
124,fast decay,long,200,exponential,16,,mean,11,11,9,9.2,9.9,10,11,12,13,14
125,fast decay,long,200,exponential,17,,mean,11,10,8.7,9,9.7,10,11,11,12,13
126,fast decay,long,200,exponential,18,,mean,6.8,6.8,6,6.1,6.4,6.6,6.9,7.1,7.5,7.7
127,fast decay,long,200,exponential,19,,mean,9.3,9.3,8,8.2,8.7,9,9.6,10,11,11
128,fast decay,long,200,exponential,20,,mean,9.4,9.4,8,8.2,8.7,9.1,9.7,10,11,11
129,fast decay,medium,200,exponential,1,,mean,6,6,5.4,5.5,5.7,5.9,6.1,6.2,6.5,6.6
130,fast decay,medium,200,exponential,2,,mean,5.9,5.9,5.4,5.5,5.7,5.8,6,6.1,6.4,6.5
131,fast decay,medium,200,exponential,3,,mean,5.3,5.3,4.9,4.9,5.1,5.2,5.4,5.5,5.7,5.8
132,fast decay,medium,200,exponential,4,,mean,5.9,5.9,5.4,5.5,5.7,5.8,6,6.2,6.4,6.5
133,fast decay,medium,200,exponential,5,,mean,5.7,5.6,5.2,5.2,5.4,5.5,5.7,5.9,6.1,6.2
134,fast decay,medium,200,exponential,6,,mean,5.9,5.9,5.4,5.5,5.7,5.8,6,6.2,6.4,6.5
135,fast decay,medium,200,exponential,7,,mean,5.7,5.7,5.2,5.3,5.5,5.6,5.8,5.9,6.1,6.2
136,fast decay,medium,200,exponential,8,,mean,5.8,5.8,5.3,5.3,5.5,5.7,5.9,6,6.3,6.4
137,fast decay,medium,200,exponential,9,,mean,6,6,5.5,5.6,5.8,5.9,6.1,6.2,6.5,6.6
138,fast decay,medium,200,exponential,10,,mean,5.6,5.6,5.2,5.2,5.4,5.5,5.7,5.9,6.1,6.2
139,fast decay,medium,200,exponential,11,,mean,5.8,5.8,5.3,5.4,5.6,5.7,5.9,6,6.2,6.3
140,fast decay,medium,200,exponential,12,,mean,5.8,5.7,5.3,5.3,5.5,5.6,5.8,6,6.2,6.3
141,fast decay,medium,200,exponential,13,,mean,6,6,5.5,5.6,5.8,5.9,6.1,6.2,6.5,6.6
142,fast decay,medium,200,exponential,14,,mean,5.4,5.4,4.9,5,5.2,5.3,5.5,5.6,5.8,5.9
143,fast decay,medium,200,exponential,15,,mean,5.7,5.7,5.2,5.3,5.4,5.6,5.8,5.9,6.1,6.2
144,fast decay,medium,200,exponential,16,,mean,5.3,5.3,4.8,4.9,5.1,5.2,5.4,5.5,5.8,5.9
145,fast decay,medium,200,exponential,17,,mean,5.7,5.7,5.2,5.3,5.5,5.6,5.8,6,6.3,6.3
146,fast decay,medium,200,exponential,18,,mean,5.6,5.6,5.1,5.2,5.4,5.5,5.7,5.8,6,6.1
147,fast decay,medium,200,exponential,19,,mean,6.1,6.1,5.6,5.6,5.9,6,6.2,6.4,6.7,6.8
148,fast decay,medium,200,exponential,20,,mean,6.5,6.4,5.6,5.7,6,6.2,6.6,6.8,7.3,7.5
149,fast decay,short,200,exponential,1,,mean,3.6,3.6,3.3,3.4,3.5,3.5,3.6,3.7,3.8,3.8
150,fast decay,short,200,exponential,2,,mean,3.6,3.6,3.4,3.5,3.5,3.6,3.7,3.7,3.8,3.9
151,fast decay,short,200,exponential,3,,mean,3.6,3.6,3.4,3.5,3.6,3.6,3.7,3.7,3.8,3.9
152,fast decay,short,200,exponential,4,,mean,3.5,3.5,3.3,3.3,3.4,3.4,3.5,3.6,3.7,3.8
153,fast decay,short,200,exponential,5,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.5,3.6,3.7,3.7
154,fast decay,short,200,exponential,6,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.6,3.7,3.8
155,fast decay,short,200,exponential,7,,mean,3.5,3.5,3.3,3.3,3.4,3.4,3.5,3.5,3.6,3.7
156,fast decay,short,200,exponential,8,,mean,3.5,3.5,3.3,3.3,3.4,3.4,3.5,3.6,3.7,3.7
157,fast decay,short,200,exponential,9,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
158,fast decay,short,200,exponential,10,,mean,3.4,3.4,3.2,3.2,3.3,3.3,3.4,3.5,3.6,3.6
159,fast decay,short,200,exponential,11,,mean,3.3,3.3,3.1,3.1,3.2,3.2,3.3,3.4,3.5,3.5
160,fast decay,short,200,exponential,12,,mean,3.5,3.5,3.3,3.4,3.4,3.5,3.6,3.6,3.7,3.8
161,fast decay,short,200,exponential,13,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.6,3.7,3.8
162,fast decay,short,200,exponential,14,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
163,fast decay,short,200,exponential,15,,mean,3.9,3.9,3.5,3.6,3.8,3.8,4,4.1,4.3,4.4
164,fast decay,short,200,exponential,16,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
165,fast decay,short,200,exponential,17,,mean,3.4,3.4,3.2,3.2,3.3,3.4,3.5,3.5,3.6,3.7
166,fast decay,short,200,exponential,18,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.9
167,fast decay,short,200,exponential,19,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.5,3.6,3.7,3.8
168,fast decay,short,200,exponential,20,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
169,fast growth,long,200,exponential,1,,mean,6.1,6,5.2,5.3,5.6,5.8,6.2,6.5,7,7.2
170,fast growth,long,200,exponential,2,,mean,8.3,8.1,6,6.2,7,7.6,8.7,9.4,11,12
171,fast growth,long,200,exponential,3,,mean,6.4,6.4,5.5,5.6,5.9,6.2,6.6,6.8,7.3,7.5
172,fast growth,long,200,exponential,4,,mean,6,6,5.1,5.2,5.6,5.8,6.2,6.4,7,7.2
173,fast growth,long,200,exponential,5,,mean,8.2,8,6,6.2,7,7.5,8.5,9.2,11,12
174,fast growth,long,200,exponential,6,,mean,6.3,6.3,5.4,5.5,5.9,6.1,6.5,6.7,7.2,7.4
175,fast growth,long,200,exponential,7,,mean,12,12,7.6,8.2,9.7,11,13,15,19,21
176,fast growth,long,200,exponential,8,,mean,6.4,6.4,5.4,5.6,5.9,6.2,6.6,6.8,7.4,7.6
177,fast growth,long,200,exponential,9,,mean,6.1,6.1,5.2,5.4,5.7,5.9,6.3,6.5,7,7.2
178,fast growth,long,200,exponential,10,,mean,8,7.8,5.9,6.1,6.9,7.4,8.3,8.9,10,11
179,fast growth,long,200,exponential,11,,mean,6.4,6.4,5.5,5.6,6,6.2,6.6,6.9,7.4,7.6
