id,scenario,distribution,sample_size,data_type,replicate,obs_type,parameter,mean,median,q2.5,q5,q20,q35,q65,q80,q95,q97.5
315,stable,medium,200,exponential,7,,sdlog,0.68,0.67,0.6,0.61,0.64,0.66,0.69,0.71,0.75,0.77
316,stable,medium,200,exponential,8,,sdlog,0.58,0.58,0.51,0.52,0.55,0.57,0.59,0.61,0.65,0.66
317,stable,medium,200,exponential,9,,sdlog,0.53,0.53,0.47,0.48,0.5,0.52,0.54,0.56,0.58,0.6
318,stable,medium,200,exponential,10,,sdlog,0.61,0.61,0.54,0.55,0.57,0.59,0.62,0.64,0.68,0.69
319,stable,medium,200,exponential,11,,sdlog,0.67,0.66,0.59,0.6,0.63,0.65,0.68,0.7,0.74,0.76
320,stable,medium,200,exponential,12,,sdlog,0.66,0.66,0.58,0.59,0.62,0.64,0.68,0.7,0.74,0.76
321,stable,medium,200,exponential,13,,sdlog,0.64,0.63,0.56,0.57,0.6,0.62,0.65,0.67,0.71,0.72
322,stable,medium,200,exponential,14,,sdlog,0.63,0.63,0.55,0.56,0.59,0.61,0.64,0.67,0.7,0.72
323,stable,medium,200,exponential,15,,sdlog,0.6,0.6,0.53,0.54,0.57,0.58,0.61,0.63,0.67,0.68
324,stable,medium,200,exponential,16,,sdlog,0.59,0.58,0.52,0.53,0.56,0.57,0.6,0.62,0.65,0.66
325,stable,medium,200,exponential,17,,sdlog,0.61,0.6,0.54,0.55,0.57,0.59,0.62,0.64,0.67,0.69
326,stable,medium,200,exponential,18,,sdlog,0.57,0.56,0.5,0.51,0.54,0.55,0.58,0.59,0.63,0.64
327,stable,medium,200,exponential,19,,sdlog,0.62,0.62,0.55,0.56,0.58,0.6,0.63,0.65,0.69,0.71
328,stable,medium,200,exponential,20,,sdlog,0.63,0.63,0.56,0.56,0.59,0.61,0.64,0.66,0.7,0.72
329,stable,short,200,exponential,1,,sdlog,0.39,0.39,0.35,0.35,0.37,0.38,0.4,0.41,0.43,0.44
330,stable,short,200,exponential,2,,sdlog,0.42,0.42,0.38,0.38,0.4,0.41,0.43,0.45,0.47,0.48
331,stable,short,200,exponential,3,,sdlog,0.37,0.37,0.33,0.34,0.36,0.37,0.38,0.39,0.41,0.42
332,stable,short,200,exponential,4,,sdlog,0.43,0.42,0.38,0.39,0.4,0.42,0.43,0.45,0.47,0.48
333,stable,short,200,exponential,5,,sdlog,0.41,0.41,0.36,0.37,0.39,0.4,0.42,0.43,0.45,0.46
334,stable,short,200,exponential,6,,sdlog,0.4,0.4,0.36,0.36,0.38,0.39,0.41,0.42,0.44,0.45
335,stable,short,200,exponential,7,,sdlog,0.4,0.4,0.36,0.36,0.38,0.39,0.41,0.42,0.44,0.45
336,stable,short,200,exponential,8,,sdlog,0.39,0.39,0.35,0.36,0.37,0.38,0.4,0.41,0.43,0.44
337,stable,short,200,exponential,9,,sdlog,0.39,0.39,0.35,0.36,0.37,0.39,0.4,0.42,0.44,0.44
338,stable,short,200,exponential,10,,sdlog,0.41,0.41,0.36,0.37,0.39,0.4,0.42,0.43,0.45,0.46
339,stable,short,200,exponential,11,,sdlog,0.47,0.47,0.42,0.43,0.45,0.46,0.48,0.49,0.52,0.53
340,stable,short,200,exponential,12,,sdlog,0.42,0.42,0.37,0.38,0.4,0.41,0.43,0.44,0.46,0.47
341,stable,short,200,exponential,13,,sdlog,0.41,0.41,0.37,0.37,0.39,0.4,0.42,0.43,0.46,0.46
342,stable,short,200,exponential,14,,sdlog,0.42,0.42,0.38,0.38,0.4,0.41,0.43,0.44,0.47,0.48
343,stable,short,200,exponential,15,,sdlog,0.39,0.38,0.34,0.35,0.37,0.38,0.39,0.4,0.43,0.44
344,stable,short,200,exponential,16,,sdlog,0.4,0.39,0.35,0.36,0.38,0.39,0.4,0.42,0.44,0.45
345,stable,short,200,exponential,17,,sdlog,0.38,0.38,0.34,0.34,0.36,0.37,0.39,0.4,0.42,0.43
346,stable,short,200,exponential,18,,sdlog,0.39,0.39,0.34,0.35,0.37,0.38,0.4,0.41,0.43,0.44
347,stable,short,200,exponential,19,,sdlog,0.4,0.4,0.36,0.36,0.38,0.39,0.41,0.42,0.44,0.45
348,stable,short,200,exponential,20,,sdlog,0.37,0.37,0.33,0.34,0.35,0.36,0.38,0.39,0.41,0.42
349,120 days,,834,ebola_case_study,,real-time,sdlog,0.58,0.58,0.55,0.55,0.57,0.57,0.59,0.6,0.61,0.62
350,120 days,,1032,ebola_case_study,,retrospective,sdlog,0.55,0.55,0.53,0.53,0.54,0.55,0.56,0.56,0.58,0.58
351,180 days,,3149,ebola_case_study,,real-time,sdlog,0.49,0.49,0.47,0.48,0.48,0.48,0.49,0.49,0.5,0.5
352,180 days,,3532,ebola_case_study,,retrospective,sdlog,0.5,0.5,0.49,0.49,0.5,0.5,0.5,0.51,0.51,0.51
353,240 days,,2399,ebola_case_study,,real-time,sdlog,0.6,0.6,0.58,0.58,0.59,0.6,0.6,0.61,0.62,0.62
354,240 days,,2483,ebola_case_study,,retrospective,sdlog,0.6,0.6,0.58,0.58,0.59,0.59,0.6,0.6,0.61,0.61
355,60 days,,401,ebola_case_study,,real-time,sdlog,0.45,0.45,0.42,0.42,0.44,0.45,0.46,0.47,0.48,0.49
356,60 days,,428,ebola_case_study,,retrospective,sdlog,0.48,0.48,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52
1,early outbreak,long,10,outbreak,1,,mean,1.9e+27,55,5.6,6.8,14,26,160,950,360000,4e+07
2,early outbreak,medium,10,outbreak,1,,mean,1.6e+17,9.1,2.8,3,4.1,5.8,18,72,4200,47000
3,early outbreak,short,10,outbreak,1,,mean,3700000,11,3.6,3.9,5.4,7.2,19,58,2000,16000
4,late outbreak,long,10,outbreak,1,,mean,470000,8.1,4.9,5.2,6.4,7.2,9.4,12,37,98
5,late outbreak,medium,10,outbreak,1,,mean,6000,11,5.2,5.7,7.3,8.8,14,26,290,1300
6,late outbreak,short,10,outbreak,1,,mean,4.1,3.9,2.8,3,3.4,3.7,4.2,4.6,5.8,6.6
7,near peak,long,10,outbreak,1,,mean,1.6e+14,20,3.2,3.7,6.4,10,56,290,21000,280000
8,near peak,medium,10,outbreak,1,,mean,3e+07,8.4,4.4,4.7,5.7,6.7,12,28,420,1900
9,near peak,short,10,outbreak,1,,mean,3.5,3.4,2.8,2.9,3.2,3.3,3.6,3.8,4.3,4.6
10,past peak,long,10,outbreak,1,,mean,1.7e+21,44,7.2,8.4,14,23,120,600,170000,7400000
11,past peak,medium,10,outbreak,1,,mean,2.6e+14,9.8,3.8,4.2,5.6,7.2,16,43,2000,29000
12,past peak,short,10,outbreak,1,,mean,1900,4.5,2.7,2.9,3.5,3.9,5.2,6.7,18,43
13,early outbreak,long,100,outbreak,1,,mean,7.5,6.5,4.7,4.9,5.5,6,7.2,8.2,12,15
14,early outbreak,medium,100,outbreak,1,,mean,4.3,4.3,3.8,3.9,4.1,4.2,4.4,4.6,5,5.2
15,early outbreak,short,100,outbreak,1,,mean,4,3.9,3.4,3.5,3.7,3.8,4.1,4.3,4.7,4.9
16,late outbreak,long,100,outbreak,1,,mean,9.7,9.5,7.5,7.7,8.5,9,10,11,13,14
17,late outbreak,medium,100,outbreak,1,,mean,6.4,6.3,5.6,5.7,6,6.2,6.5,6.7,7.1,7.3
18,late outbreak,short,100,outbreak,1,,mean,3.7,3.7,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1
19,near peak,long,100,outbreak,1,,mean,10,9.1,6.2,6.5,7.4,8.2,10,12,17,20
20,near peak,medium,100,outbreak,1,,mean,6.2,6.1,5.2,5.3,5.7,5.9,6.3,6.7,7.4,7.9
21,near peak,short,100,outbreak,1,,mean,3.6,3.6,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4
22,past peak,long,100,outbreak,1,,mean,7.9,7.7,6.4,6.6,7.1,7.4,8.1,8.6,9.6,10
23,past peak,medium,100,outbreak,1,,mean,6.2,6.1,5.4,5.5,5.8,6,6.3,6.5,7,7.2
24,past peak,short,100,outbreak,1,,mean,3.5,3.5,3.2,3.3,3.4,3.4,3.6,3.6,3.8,3.8
25,early outbreak,long,200,outbreak,1,,mean,12,11,6.9,7.3,8.5,9.5,12,15,23,28
26,early outbreak,medium,200,outbreak,1,,mean,5.5,5.4,4.6,4.7,5,5.2,5.7,6,6.8,7.2
27,early outbreak,short,200,outbreak,1,,mean,3.4,3.4,3.2,3.2,3.3,3.4,3.5,3.5,3.6,3.7
28,late outbreak,long,200,outbreak,1,,mean,7.9,7.8,6.7,6.9,7.3,7.6,8.1,8.5,9.2,9.6
29,late outbreak,medium,200,outbreak,1,,mean,6.4,6.4,5.8,5.9,6.1,6.2,6.5,6.7,7,7.1
30,late outbreak,short,200,outbreak,1,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
31,near peak,long,200,outbreak,1,,mean,11,10,7.7,8,8.8,9.5,11,12,15,16
32,near peak,medium,200,outbreak,1,,mean,7.3,7.2,6.1,6.2,6.6,6.9,7.4,7.8,8.6,9
33,near peak,short,200,outbreak,1,,mean,3.4,3.4,3.2,3.3,3.4,3.4,3.5,3.5,3.6,3.6
34,past peak,long,200,outbreak,1,,mean,7.8,7.7,6.8,6.9,7.3,7.5,8,8.3,9,9.3
35,past peak,medium,200,outbreak,1,,mean,6.6,6.6,5.9,6,6.3,6.4,6.7,6.9,7.3,7.4
36,past peak,short,200,outbreak,1,,mean,3.5,3.5,3.3,3.3,3.4,3.4,3.5,3.6,3.7,3.7
37,early outbreak,long,400,outbreak,1,,mean,11,11,7.3,7.7,8.8,9.7,12,13,18,20
38,early outbreak,medium,400,outbreak,1,,mean,5.1,5.1,4.6,4.7,4.8,5,5.2,5.3,5.6,5.8
39,early outbreak,short,400,outbreak,1,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.5,3.6,3.7,3.7
40,late outbreak,long,400,outbreak,1,,mean,8,8,7.3,7.4,7.7,7.8,8.1,8.3,8.7,8.9
41,late outbreak,medium,400,outbreak,1,,mean,6,6,5.6,5.6,5.8,5.9,6.1,6.2,6.3,6.4
42,late outbreak,short,400,outbreak,1,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.7,3.7,3.8,3.8
43,near peak,long,400,outbreak,1,,mean,8.6,8.5,7.1,7.3,7.8,8.1,8.8,9.3,10,11
44,near peak,medium,400,outbreak,1,,mean,5.8,5.8,5.3,5.4,5.6,5.7,5.9,6,6.3,6.4
45,near peak,short,400,outbreak,1,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.6,3.7,3.7
46,past peak,long,400,outbreak,1,,mean,7.7,7.6,6.8,6.9,7.2,7.4,7.8,8.1,8.5,8.8
47,past peak,medium,400,outbreak,1,,mean,6,6,5.6,5.7,5.8,5.9,6,6.1,6.3,6.4
48,past peak,short,400,outbreak,1,,mean,3.5,3.5,3.4,3.4,3.4,3.5,3.5,3.6,3.6,3.7
49,decay,long,200,exponential,1,,mean,9.6,9.4,7.8,8,8.6,9,9.9,11,12,13
50,decay,long,200,exponential,2,,mean,10,9.9,8,8.3,9,9.4,10,11,13,14
51,decay,long,200,exponential,3,,mean,11,11,8.6,8.9,9.8,10,12,13,15,17
52,decay,long,200,exponential,4,,mean,8.1,8,6.9,7.1,7.5,7.8,8.3,8.7,9.6,9.9
53,decay,long,200,exponential,5,,mean,7.8,7.7,6.6,6.8,7.2,7.5,8,8.4,9.1,9.5
54,decay,long,200,exponential,6,,mean,9.7,9.4,7.4,7.6,8.4,8.9,10,11,13,14
55,decay,long,200,exponential,7,,mean,11,11,8.6,8.8,9.7,10,12,13,15,17
56,decay,long,200,exponential,8,,mean,9.4,9.2,7.6,7.8,8.4,8.8,9.7,10,12,12
57,decay,long,200,exponential,9,,mean,8.6,8.4,7,7.2,7.8,8.1,8.8,9.3,11,11
58,decay,long,200,exponential,10,,mean,8.1,8,6.9,7,7.5,7.8,8.3,8.7,9.7,10
59,decay,long,200,exponential,11,,mean,9.4,9.2,7.5,7.8,8.4,8.8,9.6,10,12,12
60,decay,long,200,exponential,12,,mean,8.7,8.6,7.2,7.4,7.9,8.2,8.9,9.4,11,11
61,decay,long,200,exponential,13,,mean,8.2,8.1,6.9,7,7.5,7.8,8.4,8.7,9.7,10
62,decay,long,200,exponential,14,,mean,7.6,7.4,6.3,6.5,6.9,7.2,7.7,8.1,9,9.3
63,decay,long,200,exponential,15,,mean,10,10,8.2,8.4,9.1,9.6,11,11,13,14
64,decay,long,200,exponential,16,,mean,8.8,8.6,7.2,7.5,8,8.3,9,9.5,11,11
65,decay,long,200,exponential,17,,mean,8.5,8.4,7.1,7.3,7.7,8.1,8.7,9.2,10,10
66,decay,long,200,exponential,18,,mean,7.4,7.3,6.3,6.4,6.8,7.1,7.5,7.9,8.6,9
67,decay,long,200,exponential,19,,mean,7.3,7.3,6.4,6.5,6.8,7.1,7.5,7.8,8.4,8.6
68,decay,long,200,exponential,20,,mean,8.5,8.4,7.1,7.3,7.8,8.1,8.7,9.2,10,11
69,decay,medium,200,exponential,1,,mean,6.9,6.9,6.1,6.2,6.5,6.7,7,7.2,7.7,7.9
70,decay,medium,200,exponential,2,,mean,6.1,6.1,5.5,5.6,5.8,6,6.2,6.4,6.7,6.9
71,decay,medium,200,exponential,3,,mean,6.3,6.3,5.7,5.8,6,6.2,6.5,6.6,7,7.1
72,decay,medium,200,exponential,4,,mean,6.1,6.1,5.5,5.6,5.8,6,6.2,6.4,6.8,6.9
73,decay,medium,200,exponential,5,,mean,6.3,6.3,5.7,5.8,6,6.1,6.4,6.6,6.9,7
74,decay,medium,200,exponential,6,,mean,5.9,5.9,5.3,5.4,5.6,5.8,6,6.2,6.5,6.6
75,decay,medium,200,exponential,7,,mean,6,6,5.4,5.5,5.7,5.9,6.1,6.3,6.5,6.6
76,decay,medium,200,exponential,8,,mean,6.8,6.7,5.9,6,6.4,6.6,6.9,7.2,7.7,7.9
77,decay,medium,200,exponential,9,,mean,6.1,6.1,5.5,5.6,5.8,6,6.2,6.3,6.6,6.8
78,decay,medium,200,exponential,10,,mean,6.2,6.2,5.7,5.8,6,6.1,6.3,6.5,6.8,6.9
79,decay,medium,200,exponential,11,,mean,6.2,6.2,5.7,5.7,6,6.1,6.3,6.5,6.8,6.9
80,decay,medium,200,exponential,12,,mean,5.7,5.7,5.1,5.2,5.4,5.6,5.8,5.9,6.3,6.4
81,decay,medium,200,exponential,13,,mean,5.7,5.7,5.3,5.3,5.5,5.6,5.8,5.9,6.2,6.3
82,decay,medium,200,exponential,14,,mean,6.6,6.6,5.8,6,6.3,6.4,6.8,7,7.5,7.7
83,decay,medium,200,exponential,15,,mean,5.8,5.8,5.2,5.3,5.6,5.7,5.9,6.1,6.4,6.6
84,decay,medium,200,exponential,16,,mean,5.3,5.3,4.9,4.9,5.1,5.2,5.4,5.5,5.8,5.8
85,decay,medium,200,exponential,17,,mean,5.5,5.5,5,5.1,5.3,5.4,5.6,5.7,6,6.1
86,decay,medium,200,exponential,18,,mean,6.4,6.3,5.7,5.8,6.1,6.2,6.5,6.6,7,7.1
87,decay,medium,200,exponential,19,,mean,5.3,5.3,4.9,4.9,5.1,5.2,5.4,5.5,5.7,5.8
88,decay,medium,200,exponential,20,,mean,5.7,5.7,5.2,5.2,5.4,5.6,5.8,6,6.2,6.4
89,decay,short,200,exponential,1,,mean,3.5,3.5,3.2,3.3,3.4,3.4,3.5,3.5,3.6,3.7
90,decay,short,200,exponential,2,,mean,3.4,3.4,3.3,3.3,3.4,3.4,3.5,3.5,3.6,3.6
91,decay,short,200,exponential,3,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.8
92,decay,short,200,exponential,4,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.6,3.7,3.8
93,decay,short,200,exponential,5,,mean,3.5,3.5,3.3,3.4,3.5,3.5,3.6,3.6,3.7,3.8
94,decay,short,200,exponential,6,,mean,3.7,3.7,3.5,3.5,3.6,3.7,3.8,3.8,3.9,4
95,decay,short,200,exponential,7,,mean,3.4,3.4,3.2,3.3,3.3,3.4,3.5,3.5,3.6,3.7
96,decay,short,200,exponential,8,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.9
97,decay,short,200,exponential,9,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.9
98,decay,short,200,exponential,10,,mean,3.8,3.8,3.5,3.6,3.7,3.7,3.8,3.9,4,4
99,decay,short,200,exponential,11,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.5,3.6,3.7,3.7
100,decay,short,200,exponential,12,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.6,3.7,3.7
101,decay,short,200,exponential,13,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.7,3.8,3.9,3.9
102,decay,short,200,exponential,14,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.7,3.8,3.9,3.9
103,decay,short,200,exponential,15,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.7,3.8,3.9,3.9
104,decay,short,200,exponential,16,,mean,3.5,3.5,3.3,3.3,3.4,3.4,3.5,3.6,3.7,3.7
105,decay,short,200,exponential,17,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
106,decay,short,200,exponential,18,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
107,decay,short,200,exponential,19,,mean,3.5,3.5,3.3,3.4,3.5,3.5,3.6,3.6,3.7,3.8
108,decay,short,200,exponential,20,,mean,3.6,3.5,3.3,3.4,3.5,3.5,3.6,3.6,3.7,3.8
109,fast decay,long,200,exponential,1,,mean,8.5,8.4,7,7.2,7.7,8,8.7,9.2,10,11
110,fast decay,long,200,exponential,2,,mean,7.1,7.1,6.3,6.4,6.7,6.9,7.3,7.5,8,8.2
111,fast decay,long,200,exponential,3,,mean,8.6,8.5,7.3,7.5,7.9,8.2,8.8,9.2,10,10
112,fast decay,long,200,exponential,4,,mean,10,10,8.2,8.4,9.1,9.6,10,11,13,13
113,fast decay,long,200,exponential,5,,mean,7.4,7.4,6.4,6.6,6.9,7.2,7.6,7.9,8.5,8.8
114,fast decay,long,200,exponential,6,,mean,8.2,8.1,7.1,7.2,7.6,7.9,8.3,8.7,9.4,9.7
115,fast decay,long,200,exponential,7,,mean,9,8.9,7.5,7.7,8.2,8.5,9.2,9.7,11,11
116,fast decay,long,200,exponential,8,,mean,8.8,8.7,7.4,7.5,8,8.4,9,9.5,10,11
117,fast decay,long,200,exponential,9,,mean,7.4,7.3,6.3,6.5,6.9,7.1,7.6,7.9,8.6,9
118,fast decay,long,200,exponential,10,,mean,8.3,8.2,7.2,7.3,7.7,8,8.5,8.8,9.5,9.9
119,fast decay,long,200,exponential,11,,mean,8.1,8,6.8,7,7.4,7.7,8.3,8.6,9.5,9.9
120,fast decay,long,200,exponential,12,,mean,9.7,9.5,7.8,8,8.7,9.1,10,11,12,13
121,fast decay,long,200,exponential,13,,mean,8.8,8.7,7.3,7.5,8,8.3,9.1,9.5,11,11
122,fast decay,long,200,exponential,14,,mean,9.7,9.4,7.8,8,8.6,9.1,9.9,11,12,13
123,fast decay,long,200,exponential,15,,mean,7.5,7.5,6.6,6.7,7.1,7.3,7.7,8,8.6,8.8
124,fast decay,long,200,exponential,16,,mean,9.4,9.3,8,8.2,8.7,9,9.6,10,11,12
125,fast decay,long,200,exponential,17,,mean,10,10,8.3,8.5,9.2,9.7,11,11,13,14
126,fast decay,long,200,exponential,18,,mean,11,11,8.8,9.1,9.9,10,12,13,15,16
127,fast decay,long,200,exponential,19,,mean,8.1,8,6.9,7.1,7.5,7.8,8.3,8.7,9.5,9.8
128,fast decay,long,200,exponential,20,,mean,7.9,7.8,6.8,7,7.3,7.6,8.1,8.4,9.1,9.4
129,fast decay,medium,200,exponential,1,,mean,6,6,5.5,5.5,5.7,5.9,6.1,6.2,6.5,6.6
130,fast decay,medium,200,exponential,2,,mean,5.8,5.8,5.3,5.4,5.6,5.7,5.9,6,6.3,6.4
131,fast decay,medium,200,exponential,3,,mean,5.4,5.4,5,5,5.2,5.3,5.5,5.7,5.9,6
132,fast decay,medium,200,exponential,4,,mean,6.1,6.1,5.6,5.7,5.9,6,6.2,6.4,6.6,6.7
133,fast decay,medium,200,exponential,5,,mean,5.6,5.6,5,5.1,5.3,5.4,5.7,5.8,6.1,6.2
134,fast decay,medium,200,exponential,6,,mean,5.7,5.7,5.2,5.3,5.5,5.6,5.8,6,6.2,6.3
135,fast decay,medium,200,exponential,7,,mean,6.2,6.2,5.6,5.7,5.9,6,6.3,6.5,6.8,7
136,fast decay,medium,200,exponential,8,,mean,5.8,5.8,5.3,5.4,5.6,5.7,5.9,6,6.2,6.3
137,fast decay,medium,200,exponential,9,,mean,6,6,5.5,5.6,5.8,5.9,6.1,6.3,6.5,6.7
138,fast decay,medium,200,exponential,10,,mean,5.9,5.9,5.4,5.5,5.7,5.8,6,6.2,6.4,6.5
139,fast decay,medium,200,exponential,11,,mean,5.9,5.9,5.3,5.4,5.6,5.7,6,6.1,6.4,6.5
140,fast decay,medium,200,exponential,12,,mean,6,6,5.5,5.6,5.8,5.9,6.1,6.2,6.5,6.6
141,fast decay,medium,200,exponential,13,,mean,5.8,5.8,5.3,5.3,5.5,5.6,5.9,6,6.3,6.4
142,fast decay,medium,200,exponential,14,,mean,6.3,6.3,5.8,5.9,6.1,6.2,6.5,6.6,6.9,7
143,fast decay,medium,200,exponential,15,,mean,5.5,5.5,5,5.1,5.3,5.4,5.6,5.7,6,6.1
144,fast decay,medium,200,exponential,16,,mean,6.2,6.2,5.7,5.8,6,6.1,6.3,6.4,6.6,6.7
145,fast decay,medium,200,exponential,17,,mean,6,6,5.4,5.5,5.7,5.8,6.1,6.2,6.6,6.7
146,fast decay,medium,200,exponential,18,,mean,5.9,5.9,5.4,5.4,5.7,5.8,6,6.2,6.4,6.6
147,fast decay,medium,200,exponential,19,,mean,6.1,6.1,5.6,5.7,5.9,6,6.2,6.4,6.6,6.8
148,fast decay,medium,200,exponential,20,,mean,6.3,6.3,5.7,5.8,6,6.2,6.4,6.6,6.9,7
149,fast decay,short,200,exponential,1,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.5,3.6,3.7,3.7
150,fast decay,short,200,exponential,2,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.8
151,fast decay,short,200,exponential,3,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.5,3.6,3.7,3.7
152,fast decay,short,200,exponential,4,,mean,3.5,3.5,3.3,3.3,3.4,3.4,3.5,3.6,3.7,3.7
153,fast decay,short,200,exponential,5,,mean,3.2,3.2,3,3.1,3.1,3.2,3.3,3.3,3.4,3.4
154,fast decay,short,200,exponential,6,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.6,3.7,3.8
155,fast decay,short,200,exponential,7,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
156,fast decay,short,200,exponential,8,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.9
157,fast decay,short,200,exponential,9,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.6,3.7,3.8,3.8
158,fast decay,short,200,exponential,10,,mean,3.5,3.5,3.3,3.4,3.4,3.5,3.6,3.6,3.7,3.7
159,fast decay,short,200,exponential,11,,mean,3.7,3.7,3.5,3.5,3.6,3.7,3.8,3.8,3.9,3.9
160,fast decay,short,200,exponential,12,,mean,3.5,3.5,3.3,3.3,3.4,3.4,3.5,3.6,3.6,3.7
161,fast decay,short,200,exponential,13,,mean,3.7,3.7,3.5,3.5,3.6,3.7,3.8,3.8,3.9,4
162,fast decay,short,200,exponential,14,,mean,3.5,3.5,3.3,3.3,3.4,3.4,3.5,3.6,3.7,3.7
163,fast decay,short,200,exponential,15,,mean,3.5,3.5,3.3,3.3,3.4,3.4,3.5,3.6,3.7,3.7
164,fast decay,short,200,exponential,16,,mean,3.5,3.5,3.3,3.3,3.4,3.4,3.5,3.6,3.7,3.7
165,fast decay,short,200,exponential,17,,mean,3.8,3.8,3.5,3.6,3.7,3.7,3.8,3.9,3.9,4
166,fast decay,short,200,exponential,18,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
167,fast decay,short,200,exponential,19,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.6,3.7,3.8,3.9
168,fast decay,short,200,exponential,20,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.6,3.7,3.7
169,fast growth,long,200,exponential,1,,mean,8.9,8.4,6.1,6.3,7.2,7.7,9.1,10,13,15
170,fast growth,long,200,exponential,2,,mean,7.2,7,5.6,5.8,6.3,6.6,7.4,7.9,9.4,10
171,fast growth,long,200,exponential,3,,mean,11,10,7.2,7.6,8.6,9.5,12,13,18,21
172,fast growth,long,200,exponential,4,,mean,7.6,7.3,5.6,5.8,6.4,6.8,7.8,8.7,11,12
173,fast growth,long,200,exponential,5,,mean,9.7,9.2,6.8,7.1,7.9,8.5,10,11,14,16
174,fast growth,long,200,exponential,6,,mean,8.9,8.3,6.1,6.4,7.1,7.7,9,10,13,15
175,fast growth,long,200,exponential,7,,mean,9.5,8.8,6.3,6.6,7.4,8.1,9.7,11,14,16
176,fast growth,long,200,exponential,8,,mean,21,15,8.6,9.2,11,13,18,23,44,68
177,fast growth,long,200,exponential,9,,mean,8.6,8.2,6.3,6.5,7.2,7.7,8.8,9.6,12,13
178,fast growth,long,200,exponential,10,,mean,7.8,7.5,5.7,5.9,6.6,7,8,8.8,11,12
179,fast growth,long,200,exponential,11,,mean,9.1,8.6,6.4,6.6,7.5,8.1,9.4,10,13,15
180,fast growth,long,200,exponential,12,,mean,8.9,8.4,6.2,6.5,7.3,7.8,9.1,10,13,15
181,fast growth,long,200,exponential,13,,mean,9.2,8.7,6.4,6.7,7.5,8.1,9.4,11,13,15
182,fast growth,long,200,exponential,14,,mean,11,11,7.3,7.6,8.7,9.6,12,13,18,21
183,fast growth,long,200,exponential,15,,mean,8.2,7.9,6.2,6.4,7,7.5,8.4,9.2,11,12
184,fast growth,long,200,exponential,16,,mean,8.9,8.4,6.4,6.6,7.3,7.9,9.1,10,12,13
185,fast growth,long,200,exponential,17,,mean,15,12,7.2,7.7,9.2,10,13,16,28,37
186,fast growth,long,200,exponential,18,,mean,8.7,8.2,6.1,6.4,7.1,7.7,8.9,9.9,13,14
187,fast growth,long,200,exponential,19,,mean,9,8.5,6.2,6.4,7.3,7.9,9.3,10,13,15
188,fast growth,long,200,exponential,20,,mean,15,12,7.8,8.3,9.8,11,14,17,27,34
189,fast growth,medium,200,exponential,1,,mean,6.9,6.7,5.6,5.8,6.2,6.5,7,7.5,8.4,8.8
190,fast growth,medium,200,exponential,2,,mean,5.6,5.6,4.8,4.9,5.2,5.4,5.8,6,6.6,6.9
191,fast growth,medium,200,exponential,3,,mean,6.5,6.3,5.2,5.4,5.8,6,6.6,7.1,8.1,8.5
192,fast growth,medium,200,exponential,4,,mean,5.9,5.8,5,5.1,5.4,5.6,6.1,6.4,7.1,7.5
193,fast growth,medium,200,exponential,5,,mean,5.5,5.5,4.7,4.8,5.1,5.3,5.7,5.9,6.5,6.8
194,fast growth,medium,200,exponential,6,,mean,7,6.8,5.9,6,6.3,6.6,7.1,7.5,8.3,8.7
195,fast growth,medium,200,exponential,7,,mean,8.3,7.9,6.1,6.3,7,7.4,8.5,9.3,11,13
196,fast growth,medium,200,exponential,8,,mean,7.2,7,5.9,6,6.4,6.7,7.3,7.8,8.9,9.5
197,fast growth,medium,200,exponential,9,,mean,5.6,5.6,4.9,5,5.2,5.4,5.8,6,6.5,6.7
