scenario,distribution,sample_size,data_type,id,replicate,obs_type,samples,max_rhat,divergent_transitions,per_divergent_transitions,max_treedepth,no_at_max_treedepth,per_at_max_treedepth,run_time
fast decay,short,200,exponential,137,1,,4000,1,0,0,3,1675,0.41875,0.7
fast decay,short,200,exponential,138,2,,4000,1,0,0,3,1625,0.40625,0.7
fast decay,short,200,exponential,139,3,,4000,1,0,0,3,1482,0.3705,0.7
fast decay,short,200,exponential,140,4,,4000,1,0,0,3,1622,0.4055,0.7
fast decay,short,200,exponential,141,5,,4000,1,0,0,3,1608,0.402,0.7
fast decay,short,200,exponential,142,6,,4000,1,0,0,3,1604,0.401,0.7
fast decay,short,200,exponential,143,7,,4000,1,0,0,3,1720,0.43,0.7
fast decay,short,200,exponential,144,8,,4000,1,0,0,3,1848,0.462,0.7
fast decay,short,200,exponential,145,9,,4000,1,0,0,3,1718,0.4295,0.7
fast decay,short,200,exponential,146,10,,4000,1,0,0,3,1574,0.3935,0.7
fast decay,short,200,exponential,147,11,,4000,1,0,0,3,1669,0.41725,0.7
fast decay,short,200,exponential,148,12,,4000,1,0,0,3,1713,0.42825,0.7
fast decay,short,200,exponential,149,13,,4000,1,0,0,3,1563,0.39075,0.7
fast decay,short,200,exponential,150,14,,4000,1,0,0,3,1700,0.425,0.7
fast decay,short,200,exponential,151,15,,4000,1,0,0,3,1468,0.367,0.7
fast decay,short,200,exponential,152,16,,4000,1,0,0,3,1547,0.38675,0.7
fast decay,short,200,exponential,153,17,,4000,1,0,0,3,1483,0.37075,0.7
fast decay,short,200,exponential,154,18,,4000,1,0,0,3,1666,0.4165,0.7
fast decay,short,200,exponential,155,19,,4000,1,0,0,3,1626,0.4065,0.7
fast decay,short,200,exponential,156,20,,4000,1,0,0,3,1586,0.3965,0.7
fast growth,long,200,exponential,157,1,,4000,1,0,0,3,1576,0.394,0.7
fast growth,long,200,exponential,158,2,,4000,1,0,0,3,1620,0.405,0.7
fast growth,long,200,exponential,159,3,,4000,1,0,0,3,1622,0.4055,0.7
fast growth,long,200,exponential,160,4,,4000,1,0,0,3,1628,0.407,0.7
fast growth,long,200,exponential,161,5,,4000,1,0,0,3,1643,0.41075,0.7
fast growth,long,200,exponential,162,6,,4000,1,0,0,3,1737,0.43425,0.7
