scenario,distribution,sample_size,data_type,id,replicate,obs_type,samples,max_rhat,divergent_transitions,per_divergent_transitions,max_treedepth,no_at_max_treedepth,per_at_max_treedepth,run_time
stable,long,200,exponential,300,12,,4000,1,0,0,4,44,0.011,2.5
stable,long,200,exponential,301,13,,4000,1,0,0,4,95,0.02375,2.6
stable,long,200,exponential,302,14,,4000,1.01,0,0,4,185,0.04625,2.7
stable,long,200,exponential,303,15,,4000,1,0,0,4,145,0.03625,2.7
stable,long,200,exponential,304,16,,4000,1,0,0,4,50,0.0125,2.5
stable,long,200,exponential,305,17,,4000,1,0,0,4,140,0.035,2.7
stable,long,200,exponential,306,18,,4000,1.01,0,0,4,2,5e-04,2.4
stable,long,200,exponential,307,19,,4000,1,0,0,4,4,0.001,2.4
stable,long,200,exponential,308,20,,4000,1.01,0,0,4,123,0.03075,2.7
stable,medium,200,exponential,309,1,,4000,1,0,0,3,1521,0.38025,2.4
stable,medium,200,exponential,310,2,,4000,1,0,0,4,22,0.0055,2.5
stable,medium,200,exponential,311,3,,4000,1,0,0,3,1559,0.38975,2.4
stable,medium,200,exponential,312,4,,4000,1,0,0,4,20,0.005,2.5
stable,medium,200,exponential,313,5,,4000,1.01,0,0,3,1560,0.39,2.5
stable,medium,200,exponential,314,6,,4000,1,0,0,3,1672,0.418,2.5
stable,medium,200,exponential,315,7,,4000,1,0,0,3,1396,0.349,2.4
stable,medium,200,exponential,316,8,,4000,1,0,0,3,1503,0.37575,2.5
stable,medium,200,exponential,317,9,,4000,1,0,0,3,1632,0.408,2.6
stable,medium,200,exponential,318,10,,4000,1,0,0,3,1466,0.3665,2.5
stable,medium,200,exponential,319,11,,4000,1,0,0,3,1394,0.3485,2.4
stable,medium,200,exponential,320,12,,4000,1,0,0,3,1541,0.38525,2.4
stable,medium,200,exponential,321,13,,4000,1,0,0,4,50,0.0125,2.8
stable,medium,200,exponential,322,14,,4000,1,0,0,3,1365,0.34125,2.4
stable,medium,200,exponential,323,15,,4000,1,0,0,3,1495,0.37375,2.5
stable,medium,200,exponential,324,16,,4000,1,0,0,3,1496,0.374,2.5
stable,medium,200,exponential,325,17,,4000,1,0,0,3,1648,0.412,2.5
stable,medium,200,exponential,326,18,,4000,1,0,0,3,1502,0.3755,2.5
stable,medium,200,exponential,327,19,,4000,1,0,0,3,1442,0.3605,2.4
stable,medium,200,exponential,328,20,,4000,1,0,0,3,1487,0.37175,2.4
stable,short,200,exponential,329,1,,4000,1,0,0,3,1501,0.37525,2.5
stable,short,200,exponential,330,2,,4000,1,0,0,3,1722,0.4305,2.6
stable,short,200,exponential,331,3,,4000,1,4,0.001,3,1653,0.41325,2.6
stable,short,200,exponential,332,4,,4000,1.01,0,0,3,1592,0.398,2.5
stable,short,200,exponential,333,5,,4000,1,0,0,3,1440,0.36,2.5
